DP,DPNOM,DPMP,MPIO,AÑO,ÁREA GEOGRÁFICA,Total
50,Meta,50124,Cabuyaro,2028,Cabecera Municipal,3223
50,Meta,50124,Cabuyaro,2028,Centros Poblados y Rural Disperso,3339
50,Meta,50124,Cabuyaro,2028,Total,6562
50,Meta,50124,Cabuyaro,2029,Cabecera Municipal,3235
50,Meta,50124,Cabuyaro,2029,Centros Poblados y Rural Disperso,3367
50,Meta,50124,Cabuyaro,2029,Total,6602
50,Meta,50124,Cabuyaro,2030,Cabecera Municipal,3258
50,Meta,50124,Cabuyaro,2030,Centros Poblados y Rural Disperso,3400
50,Meta,50124,Cabuyaro,2030,Total,6658
50,Meta,50124,Cabuyaro,2031,Cabecera Municipal,3276
50,Meta,50124,Cabuyaro,2031,Centros Poblados y Rural Disperso,3414
50,Meta,50124,Cabuyaro,2031,Total,6690
50,Meta,50124,Cabuyaro,2032,Cabecera Municipal,3291
50,Meta,50124,Cabuyaro,2032,Centros Poblados y Rural Disperso,3443
50,Meta,50124,Cabuyaro,2032,Total,6734
50,Meta,50124,Cabuyaro,2033,Cabecera Municipal,3297
50,Meta,50124,Cabuyaro,2033,Centros Poblados y Rural Disperso,3468
50,Meta,50124,Cabuyaro,2033,Total,6765
50,Meta,50124,Cabuyaro,2034,Cabecera Municipal,3306
50,Meta,50124,Cabuyaro,2034,Centros Poblados y Rural Disperso,3479
50,Meta,50124,Cabuyaro,2034,Total,6785
50,Meta,50124,Cabuyaro,2035,Cabecera Municipal,3325
50,Meta,50124,Cabuyaro,2035,Centros Poblados y Rural Disperso,3517
50,Meta,50124,Cabuyaro,2035,Total,6842
50,Meta,50150,Castilla la Nueva,2018,Cabecera Municipal,6154
50,Meta,50150,Castilla la Nueva,2018,Centros Poblados y Rural Disperso,8146
50,Meta,50150,Castilla la Nueva,2018,Total,14300
50,Meta,50150,Castilla la Nueva,2019,Cabecera Municipal,6351
50,Meta,50150,Castilla la Nueva,2019,Centros Poblados y Rural Disperso,8835
50,Meta,50150,Castilla la Nueva,2019,Total,15186
50,Meta,50150,Castilla la Nueva,2020,Cabecera Municipal,6498
50,Meta,50150,Castilla la Nueva,2020,Centros Poblados y Rural Disperso,9408
50,Meta,50150,Castilla la Nueva,2020,Total,15906
50,Meta,50150,Castilla la Nueva,2021,Cabecera Municipal,6520
50,Meta,50150,Castilla la Nueva,2021,Centros Poblados y Rural Disperso,9521
50,Meta,50150,Castilla la Nueva,2021,Total,16041
50,Meta,50150,Castilla la Nueva,2022,Cabecera Municipal,6538
50,Meta,50150,Castilla la Nueva,2022,Centros Poblados y Rural Disperso,9627
50,Meta,50150,Castilla la Nueva,2022,Total,16165
50,Meta,50150,Castilla la Nueva,2023,Cabecera Municipal,6560
50,Meta,50150,Castilla la Nueva,2023,Centros Poblados y Rural Disperso,9725
50,Meta,50150,Castilla la Nueva,2023,Total,16285
50,Meta,50150,Castilla La Nueva,2024,Cabecera Municipal,6596
50,Meta,50150,Castilla La Nueva,2024,Centros Poblados y Rural Disperso,9824
50,Meta,50150,Castilla La Nueva,2024,Total,16420
50,Meta,50150,Castilla La Nueva,2025,Cabecera Municipal,6633
50,Meta,50150,Castilla La Nueva,2025,Centros Poblados y Rural Disperso,9927
50,Meta,50150,Castilla La Nueva,2025,Total,16560
50,Meta,50150,Castilla La Nueva,2026,Cabecera Municipal,6673
50,Meta,50150,Castilla La Nueva,2026,Centros Poblados y Rural Disperso,10015
50,Meta,50150,Castilla La Nueva,2026,Total,16688
50,Meta,50150,Castilla La Nueva,2027,Cabecera Municipal,6712
50,Meta,50150,Castilla La Nueva,2027,Centros Poblados y Rural Disperso,10124
50,Meta,50150,Castilla La Nueva,2027,Total,16836
50,Meta,50150,Castilla La Nueva,2028,Cabecera Municipal,6743
50,Meta,50150,Castilla La Nueva,2028,Centros Poblados y Rural Disperso,10205
50,Meta,50150,Castilla La Nueva,2028,Total,16948
50,Meta,50150,Castilla La Nueva,2029,Cabecera Municipal,6778
50,Meta,50150,Castilla La Nueva,2029,Centros Poblados y Rural Disperso,10276
50,Meta,50150,Castilla La Nueva,2029,Total,17054
50,Meta,50150,Castilla La Nueva,2030,Cabecera Municipal,6817
50,Meta,50150,Castilla La Nueva,2030,Centros Poblados y Rural Disperso,10362
50,Meta,50150,Castilla La Nueva,2030,Total,17179
50,Meta,50150,Castilla La Nueva,2031,Cabecera Municipal,6859
50,Meta,50150,Castilla La Nueva,2031,Centros Poblados y Rural Disperso,10448
50,Meta,50150,Castilla La Nueva,2031,Total,17307
50,Meta,50150,Castilla La Nueva,2032,Cabecera Municipal,6885
50,Meta,50150,Castilla La Nueva,2032,Centros Poblados y Rural Disperso,10535
50,Meta,50150,Castilla La Nueva,2032,Total,17420
50,Meta,50150,Castilla La Nueva,2033,Cabecera Municipal,6915
50,Meta,50150,Castilla La Nueva,2033,Centros Poblados y Rural Disperso,10622
50,Meta,50150,Castilla La Nueva,2033,Total,17537
50,Meta,50150,Castilla La Nueva,2034,Cabecera Municipal,6941
50,Meta,50150,Castilla La Nueva,2034,Centros Poblados y Rural Disperso,10704
50,Meta,50150,Castilla La Nueva,2034,Total,17645
50,Meta,50150,Castilla La Nueva,2035,Cabecera Municipal,6961
50,Meta,50150,Castilla La Nueva,2035,Centros Poblados y Rural Disperso,10764
50,Meta,50150,Castilla La Nueva,2035,Total,17725
50,Meta,50223,Cubarral,2018,Cabecera Municipal,4576
50,Meta,50223,Cubarral,2018,Centros Poblados y Rural Disperso,2387
50,Meta,50223,Cubarral,2018,Total,6963
50,Meta,50223,Cubarral,2019,Cabecera Municipal,4623
50,Meta,50223,Cubarral,2019,Centros Poblados y Rural Disperso,2396
50,Meta,50223,Cubarral,2019,Total,7019
50,Meta,50223,Cubarral,2020,Cabecera Municipal,4666
50,Meta,50223,Cubarral,2020,Centros Poblados y Rural Disperso,2402
50,Meta,50223,Cubarral,2020,Total,7068
50,Meta,50223,Cubarral,2021,Cabecera Municipal,4696
50,Meta,50223,Cubarral,2021,Centros Poblados y Rural Disperso,2430
50,Meta,50223,Cubarral,2021,Total,7126
50,Meta,50223,Cubarral,2022,Cabecera Municipal,4725
50,Meta,50223,Cubarral,2022,Centros Poblados y Rural Disperso,2457
50,Meta,50223,Cubarral,2022,Total,7182
50,Meta,50223,Cubarral,2023,Cabecera Municipal,4753
50,Meta,50223,Cubarral,2023,Centros Poblados y Rural Disperso,2482
50,Meta,50223,Cubarral,2023,Total,7235
50,Meta,50223,Cubarral,2024,Cabecera Municipal,4781
50,Meta,50223,Cubarral,2024,Centros Poblados y Rural Disperso,2497
50,Meta,50223,Cubarral,2024,Total,7278
50,Meta,50223,Cubarral,2025,Cabecera Municipal,4814
50,Meta,50223,Cubarral,2025,Centros Poblados y Rural Disperso,2507
50,Meta,50223,Cubarral,2025,Total,7321
50,Meta,50223,Cubarral,2026,Cabecera Municipal,4836
50,Meta,50223,Cubarral,2026,Centros Poblados y Rural Disperso,2541
50,Meta,50223,Cubarral,2026,Total,7377
50,Meta,50223,Cubarral,2027,Cabecera Municipal,4858
50,Meta,50223,Cubarral,2027,Centros Poblados y Rural Disperso,2546
50,Meta,50223,Cubarral,2027,Total,7404
50,Meta,50223,Cubarral,2028,Cabecera Municipal,4884
50,Meta,50223,Cubarral,2028,Centros Poblados y Rural Disperso,2572
50,Meta,50223,Cubarral,2028,Total,7456
50,Meta,50223,Cubarral,2029,Cabecera Municipal,4913
50,Meta,50223,Cubarral,2029,Centros Poblados y Rural Disperso,2599
50,Meta,50223,Cubarral,2029,Total,7512
50,Meta,50223,Cubarral,2030,Cabecera Municipal,4932
50,Meta,50223,Cubarral,2030,Centros Poblados y Rural Disperso,2602
50,Meta,50223,Cubarral,2030,Total,7534
50,Meta,50223,Cubarral,2031,Cabecera Municipal,4961
50,Meta,50223,Cubarral,2031,Centros Poblados y Rural Disperso,2611
50,Meta,50223,Cubarral,2031,Total,7572
50,Meta,50223,Cubarral,2032,Cabecera Municipal,4989
50,Meta,50223,Cubarral,2032,Centros Poblados y Rural Disperso,2616
50,Meta,50223,Cubarral,2032,Total,7605
50,Meta,50223,Cubarral,2033,Cabecera Municipal,4999
50,Meta,50223,Cubarral,2033,Centros Poblados y Rural Disperso,2617
50,Meta,50223,Cubarral,2033,Total,7616
50,Meta,50223,Cubarral,2034,Cabecera Municipal,5028
50,Meta,50223,Cubarral,2034,Centros Poblados y Rural Disperso,2628
50,Meta,50223,Cubarral,2034,Total,7656
50,Meta,50223,Cubarral,2035,Cabecera Municipal,5040
50,Meta,50223,Cubarral,2035,Centros Poblados y Rural Disperso,2639
50,Meta,50223,Cubarral,2035,Total,7679
50,Meta,50226,Cumaral,2018,Cabecera Municipal,15006
50,Meta,50226,Cumaral,2018,Centros Poblados y Rural Disperso,7825
50,Meta,50226,Cumaral,2018,Total,22831
50,Meta,50226,Cumaral,2019,Cabecera Municipal,15119
50,Meta,50226,Cumaral,2019,Centros Poblados y Rural Disperso,7895
50,Meta,50226,Cumaral,2019,Total,23014
50,Meta,50226,Cumaral,2020,Cabecera Municipal,15233
50,Meta,50226,Cumaral,2020,Centros Poblados y Rural Disperso,7962
50,Meta,50226,Cumaral,2020,Total,23195
50,Meta,50226,Cumaral,2021,Cabecera Municipal,15331
50,Meta,50226,Cumaral,2021,Centros Poblados y Rural Disperso,8056
50,Meta,50226,Cumaral,2021,Total,23387
50,Meta,50226,Cumaral,2022,Cabecera Municipal,15422
50,Meta,50226,Cumaral,2022,Centros Poblados y Rural Disperso,8146
50,Meta,50226,Cumaral,2022,Total,23568
50,Meta,50226,Cumaral,2023,Cabecera Municipal,15515
50,Meta,50226,Cumaral,2023,Centros Poblados y Rural Disperso,8228
50,Meta,50226,Cumaral,2023,Total,23743
50,Meta,50226,Cumaral,2024,Cabecera Municipal,15609
50,Meta,50226,Cumaral,2024,Centros Poblados y Rural Disperso,8321
50,Meta,50226,Cumaral,2024,Total,23930
50,Meta,50226,Cumaral,2025,Cabecera Municipal,15713
50,Meta,50226,Cumaral,2025,Centros Poblados y Rural Disperso,8383
50,Meta,50226,Cumaral,2025,Total,24096
50,Meta,50226,Cumaral,2026,Cabecera Municipal,15801
50,Meta,50226,Cumaral,2026,Centros Poblados y Rural Disperso,8450
50,Meta,50226,Cumaral,2026,Total,24251
50,Meta,50226,Cumaral,2027,Cabecera Municipal,15893
50,Meta,50226,Cumaral,2027,Centros Poblados y Rural Disperso,8537
50,Meta,50226,Cumaral,2027,Total,24430
50,Meta,50226,Cumaral,2028,Cabecera Municipal,15984
50,Meta,50226,Cumaral,2028,Centros Poblados y Rural Disperso,8603
50,Meta,50226,Cumaral,2028,Total,24587
50,Meta,50226,Cumaral,2029,Cabecera Municipal,16062
50,Meta,50226,Cumaral,2029,Centros Poblados y Rural Disperso,8667
50,Meta,50226,Cumaral,2029,Total,24729
50,Meta,50226,Cumaral,2030,Cabecera Municipal,16147
50,Meta,50226,Cumaral,2030,Centros Poblados y Rural Disperso,8742
50,Meta,50226,Cumaral,2030,Total,24889
50,Meta,50226,Cumaral,2031,Cabecera Municipal,16212
50,Meta,50226,Cumaral,2031,Centros Poblados y Rural Disperso,8804
50,Meta,50226,Cumaral,2031,Total,25016
50,Meta,50226,Cumaral,2032,Cabecera Municipal,16297
50,Meta,50226,Cumaral,2032,Centros Poblados y Rural Disperso,8869
50,Meta,50226,Cumaral,2032,Total,25166
50,Meta,50226,Cumaral,2033,Cabecera Municipal,16372
50,Meta,50226,Cumaral,2033,Centros Poblados y Rural Disperso,8927
50,Meta,50226,Cumaral,2033,Total,25299
50,Meta,50226,Cumaral,2034,Cabecera Municipal,16420
50,Meta,50226,Cumaral,2034,Centros Poblados y Rural Disperso,8985
50,Meta,50226,Cumaral,2034,Total,25405
50,Meta,50226,Cumaral,2035,Cabecera Municipal,16472
50,Meta,50226,Cumaral,2035,Centros Poblados y Rural Disperso,9036
50,Meta,50226,Cumaral,2035,Total,25508
50,Meta,50245,El Calvario,2018,Cabecera Municipal,590
50,Meta,50245,El Calvario,2018,Centros Poblados y Rural Disperso,1186
50,Meta,50245,El Calvario,2018,Total,1776
50,Meta,50245,El Calvario,2019,Cabecera Municipal,596
50,Meta,50245,El Calvario,2019,Centros Poblados y Rural Disperso,1100
50,Meta,50245,El Calvario,2019,Total,1696
50,Meta,50245,El Calvario,2020,Cabecera Municipal,601
50,Meta,50245,El Calvario,2020,Centros Poblados y Rural Disperso,1051
50,Meta,50245,El Calvario,2020,Total,1652
50,Meta,50245,El Calvario,2021,Cabecera Municipal,603
50,Meta,50245,El Calvario,2021,Centros Poblados y Rural Disperso,1063
50,Meta,50245,El Calvario,2021,Total,1666
50,Meta,50245,El Calvario,2022,Cabecera Municipal,604
50,Meta,50245,El Calvario,2022,Centros Poblados y Rural Disperso,1075
50,Meta,50245,El Calvario,2022,Total,1679
50,Meta,50245,El Calvario,2023,Cabecera Municipal,605
50,Meta,50245,El Calvario,2023,Centros Poblados y Rural Disperso,1086
50,Meta,50245,El Calvario,2023,Total,1691
50,Meta,50245,El Calvario,2024,Cabecera Municipal,596
50,Meta,50245,El Calvario,2024,Centros Poblados y Rural Disperso,1092
50,Meta,50245,El Calvario,2024,Total,1688
50,Meta,50245,El Calvario,2025,Cabecera Municipal,600
50,Meta,50245,El Calvario,2025,Centros Poblados y Rural Disperso,1095
50,Meta,50245,El Calvario,2025,Total,1695
50,Meta,50245,El Calvario,2026,Cabecera Municipal,608
50,Meta,50245,El Calvario,2026,Centros Poblados y Rural Disperso,1102
50,Meta,50245,El Calvario,2026,Total,1710
50,Meta,50245,El Calvario,2027,Cabecera Municipal,609
50,Meta,50245,El Calvario,2027,Centros Poblados y Rural Disperso,1119
50,Meta,50245,El Calvario,2027,Total,1728
50,Meta,50245,El Calvario,2028,Cabecera Municipal,615
50,Meta,50245,El Calvario,2028,Centros Poblados y Rural Disperso,1110
50,Meta,50245,El Calvario,2028,Total,1725
50,Meta,50245,El Calvario,2029,Cabecera Municipal,617
50,Meta,50245,El Calvario,2029,Centros Poblados y Rural Disperso,1117
50,Meta,50245,El Calvario,2029,Total,1734
50,Meta,50245,El Calvario,2030,Cabecera Municipal,619
50,Meta,50245,El Calvario,2030,Centros Poblados y Rural Disperso,1126
50,Meta,50245,El Calvario,2030,Total,1745
50,Meta,50245,El Calvario,2031,Cabecera Municipal,626
50,Meta,50245,El Calvario,2031,Centros Poblados y Rural Disperso,1136
50,Meta,50245,El Calvario,2031,Total,1762
50,Meta,50245,El Calvario,2032,Cabecera Municipal,626
50,Meta,50245,El Calvario,2032,Centros Poblados y Rural Disperso,1139
50,Meta,50245,El Calvario,2032,Total,1765
50,Meta,50245,El Calvario,2033,Cabecera Municipal,629
50,Meta,50245,El Calvario,2033,Centros Poblados y Rural Disperso,1146
50,Meta,50245,El Calvario,2033,Total,1775
50,Meta,50245,El Calvario,2034,Cabecera Municipal,631
50,Meta,50245,El Calvario,2034,Centros Poblados y Rural Disperso,1156
50,Meta,50245,El Calvario,2034,Total,1787
50,Meta,50245,El Calvario,2035,Cabecera Municipal,633
50,Meta,50245,El Calvario,2035,Centros Poblados y Rural Disperso,1163
50,Meta,50245,El Calvario,2035,Total,1796
50,Meta,50251,El Castillo,2018,Cabecera Municipal,3020
50,Meta,50251,El Castillo,2018,Centros Poblados y Rural Disperso,4957
50,Meta,50251,El Castillo,2018,Total,7977
50,Meta,50251,El Castillo,2019,Cabecera Municipal,2920
50,Meta,50251,El Castillo,2019,Centros Poblados y Rural Disperso,4699
50,Meta,50251,El Castillo,2019,Total,7619
50,Meta,50251,El Castillo,2020,Cabecera Municipal,2837
50,Meta,50251,El Castillo,2020,Centros Poblados y Rural Disperso,4571
50,Meta,50251,El Castillo,2020,Total,7408
50,Meta,50251,El Castillo,2021,Cabecera Municipal,2844
50,Meta,50251,El Castillo,2021,Centros Poblados y Rural Disperso,4625
50,Meta,50251,El Castillo,2021,Total,7469
50,Meta,50251,El Castillo,2022,Cabecera Municipal,2851
50,Meta,50251,El Castillo,2022,Centros Poblados y Rural Disperso,4676
50,Meta,50251,El Castillo,2022,Total,7527
50,Meta,50251,El Castillo,2023,Cabecera Municipal,2859
50,Meta,50251,El Castillo,2023,Centros Poblados y Rural Disperso,4724
50,Meta,50251,El Castillo,2023,Total,7583
50,Meta,50251,El Castillo,2024,Cabecera Municipal,2869
50,Meta,50251,El Castillo,2024,Centros Poblados y Rural Disperso,4757
50,Meta,50251,El Castillo,2024,Total,7626
50,Meta,50251,El Castillo,2025,Cabecera Municipal,2890
50,Meta,50251,El Castillo,2025,Centros Poblados y Rural Disperso,4807
50,Meta,50251,El Castillo,2025,Total,7697
50,Meta,50251,El Castillo,2026,Cabecera Municipal,2915
50,Meta,50251,El Castillo,2026,Centros Poblados y Rural Disperso,4853
50,Meta,50251,El Castillo,2026,Total,7768
50,Meta,50251,El Castillo,2027,Cabecera Municipal,2931
50,Meta,50251,El Castillo,2027,Centros Poblados y Rural Disperso,4874
50,Meta,50251,El Castillo,2027,Total,7805
50,Meta,50251,El Castillo,2028,Cabecera Municipal,2947
50,Meta,50251,El Castillo,2028,Centros Poblados y Rural Disperso,4924
50,Meta,50251,El Castillo,2028,Total,7871
50,Meta,50251,El Castillo,2029,Cabecera Municipal,2959
50,Meta,50251,El Castillo,2029,Centros Poblados y Rural Disperso,4949
50,Meta,50251,El Castillo,2029,Total,7908
50,Meta,50251,El Castillo,2030,Cabecera Municipal,2973
50,Meta,50251,El Castillo,2030,Centros Poblados y Rural Disperso,4985
50,Meta,50251,El Castillo,2030,Total,7958
50,Meta,50251,El Castillo,2031,Cabecera Municipal,2988
50,Meta,50251,El Castillo,2031,Centros Poblados y Rural Disperso,5012
50,Meta,50251,El Castillo,2031,Total,8000
50,Meta,50251,El Castillo,2032,Cabecera Municipal,2995
50,Meta,50251,El Castillo,2032,Centros Poblados y Rural Disperso,5040
50,Meta,50251,El Castillo,2032,Total,8035
50,Meta,50251,El Castillo,2033,Cabecera Municipal,3009
50,Meta,50251,El Castillo,2033,Centros Poblados y Rural Disperso,5066
50,Meta,50251,El Castillo,2033,Total,8075
50,Meta,50251,El Castillo,2034,Cabecera Municipal,3030
50,Meta,50251,El Castillo,2034,Centros Poblados y Rural Disperso,5083
50,Meta,50251,El Castillo,2034,Total,8113
50,Meta,50251,El Castillo,2035,Cabecera Municipal,3027
50,Meta,50251,El Castillo,2035,Centros Poblados y Rural Disperso,5104
50,Meta,50251,El Castillo,2035,Total,8131
50,Meta,50270,El Dorado,2018,Cabecera Municipal,1412
50,Meta,50270,El Dorado,2018,Centros Poblados y Rural Disperso,2476
50,Meta,50270,El Dorado,2018,Total,3888
50,Meta,50270,El Dorado,2019,Cabecera Municipal,1426
50,Meta,50270,El Dorado,2019,Centros Poblados y Rural Disperso,2506
50,Meta,50270,El Dorado,2019,Total,3932
50,Meta,50270,El Dorado,2020,Cabecera Municipal,1440
50,Meta,50270,El Dorado,2020,Centros Poblados y Rural Disperso,2531
50,Meta,50270,El Dorado,2020,Total,3971
50,Meta,50270,El Dorado,2021,Cabecera Municipal,1443
50,Meta,50270,El Dorado,2021,Centros Poblados y Rural Disperso,2561
50,Meta,50270,El Dorado,2021,Total,4004
50,Meta,50270,El Dorado,2022,Cabecera Municipal,1446
50,Meta,50270,El Dorado,2022,Centros Poblados y Rural Disperso,2589
50,Meta,50270,El Dorado,2022,Total,4035
50,Meta,50270,El Dorado,2023,Cabecera Municipal,1449
50,Meta,50270,El Dorado,2023,Centros Poblados y Rural Disperso,2616
50,Meta,50270,El Dorado,2023,Total,4065
50,Meta,50270,El Dorado,2024,Cabecera Municipal,1452
50,Meta,50270,El Dorado,2024,Centros Poblados y Rural Disperso,2649
50,Meta,50270,El Dorado,2024,Total,4101
50,Meta,50270,El Dorado,2025,Cabecera Municipal,1460
50,Meta,50270,El Dorado,2025,Centros Poblados y Rural Disperso,2663
50,Meta,50270,El Dorado,2025,Total,4123
50,Meta,50270,El Dorado,2026,Cabecera Municipal,1471
50,Meta,50270,El Dorado,2026,Centros Poblados y Rural Disperso,2680
50,Meta,50270,El Dorado,2026,Total,4151
50,Meta,50270,El Dorado,2027,Cabecera Municipal,1485
50,Meta,50270,El Dorado,2027,Centros Poblados y Rural Disperso,2715
50,Meta,50270,El Dorado,2027,Total,4200
50,Meta,50270,El Dorado,2028,Cabecera Municipal,1486
50,Meta,50270,El Dorado,2028,Centros Poblados y Rural Disperso,2731
50,Meta,50270,El Dorado,2028,Total,4217
50,Meta,50270,El Dorado,2029,Cabecera Municipal,1499
50,Meta,50270,El Dorado,2029,Centros Poblados y Rural Disperso,2725
50,Meta,50270,El Dorado,2029,Total,4224
50,Meta,50270,El Dorado,2030,Cabecera Municipal,1507
50,Meta,50270,El Dorado,2030,Centros Poblados y Rural Disperso,2769
50,Meta,50270,El Dorado,2030,Total,4276
50,Meta,50270,El Dorado,2031,Cabecera Municipal,1514
50,Meta,50270,El Dorado,2031,Centros Poblados y Rural Disperso,2771
50,Meta,50270,El Dorado,2031,Total,4285
50,Meta,50270,El Dorado,2032,Cabecera Municipal,1520
50,Meta,50270,El Dorado,2032,Centros Poblados y Rural Disperso,2796
50,Meta,50270,El Dorado,2032,Total,4316
50,Meta,50270,El Dorado,2033,Cabecera Municipal,1531
50,Meta,50270,El Dorado,2033,Centros Poblados y Rural Disperso,2801
50,Meta,50270,El Dorado,2033,Total,4332
50,Meta,50270,El Dorado,2034,Cabecera Municipal,1536
50,Meta,50270,El Dorado,2034,Centros Poblados y Rural Disperso,2815
50,Meta,50270,El Dorado,2034,Total,4351
50,Meta,50270,El Dorado,2035,Cabecera Municipal,1532
50,Meta,50270,El Dorado,2035,Centros Poblados y Rural Disperso,2815
50,Meta,50270,El Dorado,2035,Total,4347
50,Meta,50287,Fuente de Oro,2018,Cabecera Municipal,6923
50,Meta,50287,Fuente de Oro,2018,Centros Poblados y Rural Disperso,5206
50,Meta,50287,Fuente de Oro,2018,Total,12129
50,Meta,50287,Fuente de Oro,2019,Cabecera Municipal,7017
50,Meta,50287,Fuente de Oro,2019,Centros Poblados y Rural Disperso,5249
50,Meta,50287,Fuente de Oro,2019,Total,12266
50,Meta,50287,Fuente de Oro,2020,Cabecera Municipal,7105
50,Meta,50287,Fuente de Oro,2020,Centros Poblados y Rural Disperso,5283
50,Meta,50287,Fuente de Oro,2020,Total,12388
50,Meta,50287,Fuente de Oro,2021,Cabecera Municipal,7145
50,Meta,50287,Fuente de Oro,2021,Centros Poblados y Rural Disperso,5346
50,Meta,50287,Fuente de Oro,2021,Total,12491
50,Meta,50287,Fuente de Oro,2022,Cabecera Municipal,7182
50,Meta,50287,Fuente de Oro,2022,Centros Poblados y Rural Disperso,5405
